# http://127.0.0.1:4908 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-output
# {"appUrl":"http://127.0.0.1:4908","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-output","overwriteOutput":false,"recordingPath":"plot-render.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
18,3,3,PLAYER_SESSION_CREATE,1554170287821,0,
18,3,3,REQ_HOME_START,1554170287821,3,
18,3,3,REQ_HOME_END,1554170287841,3,
18,3,3,REQ_GET_START,1554170287841,4,
18,3,3,REQ_GET_END,1554170287843,4,
18,3,3,REQ_GET_START,1554170287843,5,
18,3,3,REQ_GET_END,1554170287845,5,
18,3,3,REQ_GET_START,1554170287846,6,
18,3,3,REQ_GET_END,1554170287848,6,
18,3,3,REQ_GET_START,1554170287848,7,
18,3,3,REQ_GET_END,1554170287850,7,
18,3,3,REQ_GET_START,1554170287850,8,
18,3,3,REQ_GET_END,1554170287852,8,
18,3,3,REQ_GET_START,1554170287852,9,
18,3,3,REQ_GET_END,1554170287854,9,
18,3,3,REQ_GET_START,1554170287854,10,
18,3,3,REQ_GET_END,1554170287857,10,
18,3,3,REQ_GET_START,1554170287857,11,
18,3,3,REQ_GET_END,1554170287858,11,
18,3,3,REQ_GET_START,1554170287858,12,
18,3,3,REQ_GET_END,1554170287860,12,
18,3,3,REQ_GET_START,1554170287860,13,
18,3,3,REQ_GET_END,1554170287862,13,
18,3,3,WS_OPEN_START,1554170287862,14,
18,3,3,WS_OPEN_END,1554170287865,14,
18,3,3,PLAYBACK_SLEEPBEFORE_START,1554170287865,15,
18,3,3,PLAYBACK_SLEEPBEFORE_END,1554170287891,15,
18,3,3,WS_SEND_START,1554170287891,15,
18,3,3,WS_SEND_END,1554170287891,15,
18,3,3,WS_RECV_INIT_START,1554170287891,16,
18,3,3,WS_RECV_INIT_END,1554170287892,16,
18,3,3,WS_RECV_START,1554170287892,17,
18,3,3,WS_RECV_END,1554170290064,17,
18,3,3,PLAYBACK_SLEEPBEFORE_START,1554170290064,18,
18,3,3,PLAYBACK_SLEEPBEFORE_END,1554170326781,18,
18,3,3,WS_CLOSE_START,1554170326781,18,
18,3,3,WS_CLOSE_END,1554170326781,18,
18,3,3,PLAYBACK_DONE,1554170326782,0,
