# http://127.0.0.1:4908 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-output
# {"appUrl":"http://127.0.0.1:4908","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-output","overwriteOutput":false,"recordingPath":"plot-render.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
16,1,3,PLAYER_SESSION_CREATE,1554170272194,0,
16,1,3,REQ_HOME_START,1554170272195,3,
16,1,3,REQ_HOME_END,1554170272215,3,
16,1,3,REQ_GET_START,1554170272215,4,
16,1,3,REQ_GET_END,1554170272217,4,
16,1,3,REQ_GET_START,1554170272217,5,
16,1,3,REQ_GET_END,1554170272220,5,
16,1,3,REQ_GET_START,1554170272220,6,
16,1,3,REQ_GET_END,1554170272227,6,
16,1,3,REQ_GET_START,1554170272227,7,
16,1,3,REQ_GET_END,1554170272230,7,
16,1,3,REQ_GET_START,1554170272230,8,
16,1,3,REQ_GET_END,1554170272232,8,
16,1,3,REQ_GET_START,1554170272232,9,
16,1,3,REQ_GET_END,1554170272234,9,
16,1,3,REQ_GET_START,1554170272234,10,
16,1,3,REQ_GET_END,1554170272236,10,
16,1,3,REQ_GET_START,1554170272236,11,
16,1,3,REQ_GET_END,1554170272238,11,
16,1,3,REQ_GET_START,1554170272238,12,
16,1,3,REQ_GET_END,1554170272240,12,
16,1,3,REQ_GET_START,1554170272240,13,
16,1,3,REQ_GET_END,1554170272241,13,
16,1,3,WS_OPEN_START,1554170272241,14,
16,1,3,WS_OPEN_END,1554170272281,14,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1554170272281,15,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1554170272306,15,
16,1,3,WS_SEND_START,1554170272306,15,
16,1,3,WS_SEND_END,1554170272306,15,
16,1,3,WS_RECV_INIT_START,1554170272306,16,
16,1,3,WS_RECV_INIT_END,1554170272307,16,
16,1,3,WS_RECV_START,1554170272307,17,
16,1,3,WS_RECV_END,1554170274450,17,
16,1,3,PLAYBACK_SLEEPBEFORE_START,1554170274451,18,
16,1,3,PLAYBACK_SLEEPBEFORE_END,1554170311170,18,
16,1,3,WS_CLOSE_START,1554170311171,18,
16,1,3,WS_CLOSE_END,1554170311172,18,
16,1,3,PLAYBACK_DONE,1554170311172,0,
