# http://127.0.0.1:4908 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-output
# {"appUrl":"http://127.0.0.1:4908","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-output","overwriteOutput":false,"recordingPath":"plot-render.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
7,2,1,PLAYER_SESSION_CREATE,1554170201833,0,
7,2,1,REQ_HOME_START,1554170201833,3,
7,2,1,REQ_HOME_END,1554170201854,3,
7,2,1,REQ_GET_START,1554170201855,4,
7,2,1,REQ_GET_END,1554170201857,4,
7,2,1,REQ_GET_START,1554170201857,5,
7,2,1,REQ_GET_END,1554170201859,5,
7,2,1,REQ_GET_START,1554170201859,6,
7,2,1,REQ_GET_END,1554170201861,6,
7,2,1,REQ_GET_START,1554170201861,7,
7,2,1,REQ_GET_END,1554170201864,7,
7,2,1,REQ_GET_START,1554170201864,8,
7,2,1,REQ_GET_END,1554170201898,8,
7,2,1,REQ_GET_START,1554170201898,9,
7,2,1,REQ_GET_END,1554170201901,9,
7,2,1,REQ_GET_START,1554170201901,10,
7,2,1,REQ_GET_END,1554170201904,10,
7,2,1,REQ_GET_START,1554170201904,11,
7,2,1,REQ_GET_END,1554170201906,11,
7,2,1,REQ_GET_START,1554170201906,12,
7,2,1,REQ_GET_END,1554170201908,12,
7,2,1,REQ_GET_START,1554170201908,13,
7,2,1,REQ_GET_END,1554170201910,13,
7,2,1,WS_OPEN_START,1554170201910,14,
7,2,1,WS_OPEN_END,1554170201915,14,
7,2,1,PLAYBACK_SLEEPBEFORE_START,1554170201916,15,
7,2,1,PLAYBACK_SLEEPBEFORE_END,1554170201937,15,
7,2,1,WS_SEND_START,1554170201937,15,
7,2,1,WS_SEND_END,1554170201937,15,
7,2,1,WS_RECV_INIT_START,1554170201938,16,
7,2,1,WS_RECV_INIT_END,1554170201938,16,
7,2,1,WS_RECV_START,1554170201938,17,
7,2,1,WS_RECV_END,1554170204176,17,
7,2,1,PLAYBACK_SLEEPBEFORE_START,1554170204176,18,
7,2,1,PLAYBACK_SLEEPBEFORE_END,1554170240895,18,
7,2,1,WS_CLOSE_START,1554170240895,18,
7,2,1,WS_CLOSE_END,1554170240895,18,
7,2,1,PLAYBACK_DONE,1554170240895,0,
