# http://127.0.0.1:4908 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-output
# {"appUrl":"http://127.0.0.1:4908","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-output","overwriteOutput":false,"recordingPath":"plot-render.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
15,0,3,PLAYER_SESSION_CREATE,1554170264743,0,
15,0,3,REQ_HOME_START,1554170264743,3,
15,0,3,REQ_HOME_END,1554170264764,3,
15,0,3,REQ_GET_START,1554170264764,4,
15,0,3,REQ_GET_END,1554170264766,4,
15,0,3,REQ_GET_START,1554170264766,5,
15,0,3,REQ_GET_END,1554170264769,5,
15,0,3,REQ_GET_START,1554170264769,6,
15,0,3,REQ_GET_END,1554170264771,6,
15,0,3,REQ_GET_START,1554170264771,7,
15,0,3,REQ_GET_END,1554170264773,7,
15,0,3,REQ_GET_START,1554170264773,8,
15,0,3,REQ_GET_END,1554170264776,8,
15,0,3,REQ_GET_START,1554170264776,9,
15,0,3,REQ_GET_END,1554170264778,9,
15,0,3,REQ_GET_START,1554170264778,10,
15,0,3,REQ_GET_END,1554170264781,10,
15,0,3,REQ_GET_START,1554170264781,11,
15,0,3,REQ_GET_END,1554170264783,11,
15,0,3,REQ_GET_START,1554170264783,12,
15,0,3,REQ_GET_END,1554170264784,12,
15,0,3,REQ_GET_START,1554170264784,13,
15,0,3,REQ_GET_END,1554170264786,13,
15,0,3,WS_OPEN_START,1554170264786,14,
15,0,3,WS_OPEN_END,1554170264789,14,
15,0,3,PLAYBACK_SLEEPBEFORE_START,1554170264789,15,
15,0,3,PLAYBACK_SLEEPBEFORE_END,1554170264813,15,
15,0,3,WS_SEND_START,1554170264813,15,
15,0,3,WS_SEND_END,1554170264813,15,
15,0,3,WS_RECV_INIT_START,1554170264813,16,
15,0,3,WS_RECV_INIT_END,1554170264813,16,
15,0,3,WS_RECV_START,1554170264813,17,
15,0,3,WS_RECV_END,1554170266984,17,
15,0,3,PLAYBACK_SLEEPBEFORE_START,1554170266984,18,
15,0,3,PLAYBACK_SLEEPBEFORE_END,1554170303703,18,
15,0,3,WS_CLOSE_START,1554170303703,18,
15,0,3,WS_CLOSE_END,1554170303704,18,
15,0,3,PLAYBACK_DONE,1554170303704,0,
