# http://127.0.0.1:4908 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-output
# {"appUrl":"http://127.0.0.1:4908","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-output","overwriteOutput":false,"recordingPath":"plot-render.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
1,1,0,PLAYER_SESSION_CREATE,1554170154945,0,
1,1,0,REQ_HOME_START,1554170154945,3,
1,1,0,REQ_HOME_END,1554170155000,3,
1,1,0,REQ_GET_START,1554170155000,4,
1,1,0,REQ_GET_END,1554170155003,4,
1,1,0,REQ_GET_START,1554170155003,5,
1,1,0,REQ_GET_END,1554170155008,5,
1,1,0,REQ_GET_START,1554170155008,6,
1,1,0,REQ_GET_END,1554170155011,6,
1,1,0,REQ_GET_START,1554170155011,7,
1,1,0,REQ_GET_END,1554170155017,7,
1,1,0,REQ_GET_START,1554170155017,8,
1,1,0,REQ_GET_END,1554170155021,8,
1,1,0,REQ_GET_START,1554170155021,9,
1,1,0,REQ_GET_END,1554170155025,9,
1,1,0,REQ_GET_START,1554170155025,10,
1,1,0,REQ_GET_END,1554170155030,10,
1,1,0,REQ_GET_START,1554170155030,11,
1,1,0,REQ_GET_END,1554170155033,11,
1,1,0,REQ_GET_START,1554170155033,12,
1,1,0,REQ_GET_END,1554170155035,12,
1,1,0,REQ_GET_START,1554170155035,13,
1,1,0,REQ_GET_END,1554170155038,13,
1,1,0,WS_OPEN_START,1554170155038,14,
1,1,0,WS_OPEN_END,1554170155041,14,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1554170155042,15,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1554170155068,15,
1,1,0,WS_SEND_START,1554170155068,15,
1,1,0,WS_SEND_END,1554170155068,15,
1,1,0,WS_RECV_INIT_START,1554170155068,16,
1,1,0,WS_RECV_INIT_END,1554170155069,16,
1,1,0,WS_RECV_START,1554170155069,17,
1,1,0,WS_RECV_END,1554170157393,17,
1,1,0,PLAYBACK_SLEEPBEFORE_START,1554170157393,18,
1,1,0,PLAYBACK_SLEEPBEFORE_END,1554170194112,18,
1,1,0,WS_CLOSE_START,1554170194112,18,
1,1,0,WS_CLOSE_END,1554170194113,18,
1,1,0,PLAYBACK_DONE,1554170194113,0,
