# http://127.0.0.1:3644 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-async/plot-render-async-output
# {"appUrl":"http://127.0.0.1:3644","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-async/plot-render-async-output","overwriteOutput":false,"recordingPath":"plot-render-async/plot-render-async.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
5,0,1,PLAYER_SESSION_CREATE,1554203189572,0,
5,0,1,REQ_HOME_START,1554203189572,3,
5,0,1,REQ_HOME_END,1554203189598,3,
5,0,1,WS_OPEN_START,1554203189598,4,
5,0,1,WS_OPEN_END,1554203189601,4,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1554203189602,5,
5,0,1,PLAYBACK_SLEEPBEFORE_END,1554203189623,5,
5,0,1,WS_SEND_START,1554203189623,5,
5,0,1,WS_SEND_END,1554203189624,5,
5,0,1,WS_RECV_INIT_START,1554203189624,6,
5,0,1,WS_RECV_INIT_END,1554203189624,6,
5,0,1,WS_RECV_START,1554203189624,7,
5,0,1,WS_RECV_END,1554203192257,7,
5,0,1,PLAYBACK_SLEEPBEFORE_START,1554203192257,8,
5,0,1,PLAYBACK_SLEEPBEFORE_END,1554203224257,8,
5,0,1,WS_CLOSE_START,1554203224257,8,
5,0,1,WS_CLOSE_END,1554203224258,8,
5,0,1,PLAYBACK_DONE,1554203224258,0,
