# http://127.0.0.1:3644 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-async/plot-render-async-output
# {"appUrl":"http://127.0.0.1:3644","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-async/plot-render-async-output","overwriteOutput":false,"recordingPath":"plot-render-async/plot-render-async.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
0,0,0,PLAYER_SESSION_CREATE,1554203154495,0,
0,0,0,REQ_HOME_START,1554203154496,3,
0,0,0,REQ_HOME_END,1554203154740,3,
0,0,0,WS_OPEN_START,1554203154741,4,
0,0,0,WS_OPEN_END,1554203154759,4,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1554203154759,5,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1554203154782,5,
0,0,0,WS_SEND_START,1554203154783,5,
0,0,0,WS_SEND_END,1554203154783,5,
0,0,0,WS_RECV_INIT_START,1554203154784,6,
0,0,0,WS_RECV_INIT_END,1554203154784,6,
0,0,0,WS_RECV_START,1554203154785,7,
0,0,0,WS_RECV_END,1554203157567,7,
0,0,0,PLAYBACK_SLEEPBEFORE_START,1554203157567,8,
0,0,0,PLAYBACK_SLEEPBEFORE_END,1554203189568,8,
0,0,0,WS_CLOSE_START,1554203189569,8,
0,0,0,WS_CLOSE_END,1554203189571,8,
0,0,0,PLAYBACK_DONE,1554203189571,0,
