# http://127.0.0.1:3644 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-async/plot-render-async-output
# {"appUrl":"http://127.0.0.1:3644","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-async/plot-render-async-output","overwriteOutput":false,"recordingPath":"plot-render-async/plot-render-async.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
9,4,1,PLAYER_SESSION_CREATE,1554203216918,0,
9,4,1,REQ_HOME_START,1554203216918,3,
9,4,1,REQ_HOME_END,1554203216942,3,
9,4,1,WS_OPEN_START,1554203216943,4,
9,4,1,WS_OPEN_END,1554203216946,4,
9,4,1,PLAYBACK_SLEEPBEFORE_START,1554203216946,5,
9,4,1,PLAYBACK_SLEEPBEFORE_END,1554203216966,5,
9,4,1,WS_SEND_START,1554203216966,5,
9,4,1,WS_SEND_END,1554203216967,5,
9,4,1,WS_RECV_INIT_START,1554203216967,6,
9,4,1,WS_RECV_INIT_END,1554203216967,6,
9,4,1,WS_RECV_START,1554203216967,7,
9,4,1,WS_RECV_END,1554203219501,7,
9,4,1,PLAYBACK_SLEEPBEFORE_START,1554203219502,8,
9,4,1,PLAYBACK_SLEEPBEFORE_END,1554203251503,8,
9,4,1,WS_CLOSE_START,1554203251503,8,
9,4,1,WS_CLOSE_END,1554203251503,8,
9,4,1,PLAYBACK_DONE,1554203251503,0,
