# http://127.0.0.1:3644 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-async/plot-render-async-output
# {"appUrl":"http://127.0.0.1:3644","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-async/plot-render-async-output","overwriteOutput":false,"recordingPath":"plot-render-async/plot-render-async.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
10,0,2,PLAYER_SESSION_CREATE,1554203224259,0,
10,0,2,REQ_HOME_START,1554203224259,3,
10,0,2,REQ_HOME_END,1554203224284,3,
10,0,2,WS_OPEN_START,1554203224284,4,
10,0,2,WS_OPEN_END,1554203224287,4,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1554203224288,5,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1554203224310,5,
10,0,2,WS_SEND_START,1554203224310,5,
10,0,2,WS_SEND_END,1554203224310,5,
10,0,2,WS_RECV_INIT_START,1554203224311,6,
10,0,2,WS_RECV_INIT_END,1554203224311,6,
10,0,2,WS_RECV_START,1554203224311,7,
10,0,2,WS_RECV_END,1554203227011,7,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1554203227011,8,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1554203259011,8,
10,0,2,WS_CLOSE_START,1554203259011,8,
10,0,2,WS_CLOSE_END,1554203259012,8,
10,0,2,PLAYBACK_DONE,1554203259012,0,
