# http://127.0.0.1:3644 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-async/plot-render-async-output
# {"appUrl":"http://127.0.0.1:3644","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-async/plot-render-async-output","overwriteOutput":false,"recordingPath":"plot-render-async/plot-render-async.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
18,3,3,PLAYER_SESSION_CREATE,1554203279496,0,
18,3,3,REQ_HOME_START,1554203279497,3,
18,3,3,REQ_HOME_END,1554203279524,3,
18,3,3,WS_OPEN_START,1554203279524,4,
18,3,3,WS_OPEN_END,1554203279528,4,
18,3,3,PLAYBACK_SLEEPBEFORE_START,1554203279528,5,
18,3,3,PLAYBACK_SLEEPBEFORE_END,1554203279551,5,
18,3,3,WS_SEND_START,1554203279551,5,
18,3,3,WS_SEND_END,1554203279551,5,
18,3,3,WS_RECV_INIT_START,1554203279551,6,
18,3,3,WS_RECV_INIT_END,1554203279551,6,
18,3,3,WS_RECV_START,1554203279551,7,
18,3,3,WS_RECV_END,1554203282064,7,
18,3,3,PLAYBACK_SLEEPBEFORE_START,1554203282064,8,
18,3,3,PLAYBACK_SLEEPBEFORE_END,1554203314062,8,
18,3,3,WS_CLOSE_START,1554203314062,8,
18,3,3,WS_CLOSE_END,1554203314062,8,
18,3,3,PLAYBACK_DONE,1554203314062,0,
