# http://127.0.0.1:3644 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-async/plot-render-async-output
# {"appUrl":"http://127.0.0.1:3644","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-async/plot-render-async-output","overwriteOutput":false,"recordingPath":"plot-render-async/plot-render-async.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
17,2,3,PLAYER_SESSION_CREATE,1554203272599,0,
17,2,3,REQ_HOME_START,1554203272599,3,
17,2,3,REQ_HOME_END,1554203272624,3,
17,2,3,WS_OPEN_START,1554203272624,4,
17,2,3,WS_OPEN_END,1554203272627,4,
17,2,3,PLAYBACK_SLEEPBEFORE_START,1554203272628,5,
17,2,3,PLAYBACK_SLEEPBEFORE_END,1554203272650,5,
17,2,3,WS_SEND_START,1554203272650,5,
17,2,3,WS_SEND_END,1554203272650,5,
17,2,3,WS_RECV_INIT_START,1554203272650,6,
17,2,3,WS_RECV_INIT_END,1554203272650,6,
17,2,3,WS_RECV_START,1554203272650,7,
17,2,3,WS_RECV_END,1554203275243,7,
17,2,3,PLAYBACK_SLEEPBEFORE_START,1554203275243,8,
17,2,3,PLAYBACK_SLEEPBEFORE_END,1554203307240,8,
17,2,3,WS_CLOSE_START,1554203307240,8,
17,2,3,WS_CLOSE_END,1554203307241,8,
17,2,3,PLAYBACK_DONE,1554203307241,0,
