# http://127.0.0.1:4908 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-cache/plot-render-cache-output
# {"appUrl":"http://127.0.0.1:4908","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-cache/plot-render-cache-output","overwriteOutput":false,"recordingPath":"plot-render-cache/plot-render-cache.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
20,0,4,PLAYER_SESSION_CREATE,1554171753445,0,
20,0,4,REQ_HOME_START,1554171753445,3,
20,0,4,REQ_HOME_END,1554171753472,3,
20,0,4,REQ_GET_START,1554171753472,4,
20,0,4,REQ_GET_END,1554171753474,4,
20,0,4,REQ_GET_START,1554171753474,5,
20,0,4,REQ_GET_END,1554171753477,5,
20,0,4,REQ_GET_START,1554171753477,6,
20,0,4,REQ_GET_END,1554171753479,6,
20,0,4,REQ_GET_START,1554171753479,7,
20,0,4,REQ_GET_END,1554171753481,7,
20,0,4,REQ_GET_START,1554171753481,8,
20,0,4,REQ_GET_END,1554171753483,8,
20,0,4,REQ_GET_START,1554171753483,9,
20,0,4,REQ_GET_END,1554171753485,9,
20,0,4,REQ_GET_START,1554171753485,10,
20,0,4,REQ_GET_END,1554171753487,10,
20,0,4,REQ_GET_START,1554171753487,11,
20,0,4,REQ_GET_END,1554171753490,11,
20,0,4,REQ_GET_START,1554171753490,12,
20,0,4,REQ_GET_END,1554171753491,12,
20,0,4,REQ_GET_START,1554171753491,13,
20,0,4,REQ_GET_END,1554171753492,13,
20,0,4,WS_OPEN_START,1554171753493,14,
20,0,4,WS_OPEN_END,1554171753496,14,
20,0,4,PLAYBACK_SLEEPBEFORE_START,1554171753496,15,
20,0,4,PLAYBACK_SLEEPBEFORE_END,1554171753524,15,
20,0,4,WS_SEND_START,1554171753525,15,
20,0,4,WS_SEND_END,1554171753525,15,
20,0,4,WS_RECV_INIT_START,1554171753525,16,
20,0,4,WS_RECV_INIT_END,1554171753525,16,
20,0,4,WS_RECV_START,1554171753525,17,
20,0,4,WS_RECV_END,1554171753606,17,
20,0,4,PLAYBACK_SLEEPBEFORE_START,1554171753606,18,
20,0,4,PLAYBACK_SLEEPBEFORE_END,1554171779631,18,
20,0,4,WS_CLOSE_START,1554171779632,18,
20,0,4,WS_CLOSE_END,1554171779632,18,
20,0,4,PLAYBACK_DONE,1554171779632,0,
