# http://127.0.0.1:4908 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-cache/plot-render-cache-output
# {"appUrl":"http://127.0.0.1:4908","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-cache/plot-render-cache-output","overwriteOutput":false,"recordingPath":"plot-render-cache/plot-render-cache.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
10,0,2,PLAYER_SESSION_CREATE,1554171701010,0,
10,0,2,REQ_HOME_START,1554171701010,3,
10,0,2,REQ_HOME_END,1554171701037,3,
10,0,2,REQ_GET_START,1554171701037,4,
10,0,2,REQ_GET_END,1554171701040,4,
10,0,2,REQ_GET_START,1554171701040,5,
10,0,2,REQ_GET_END,1554171701043,5,
10,0,2,REQ_GET_START,1554171701043,6,
10,0,2,REQ_GET_END,1554171701045,6,
10,0,2,REQ_GET_START,1554171701045,7,
10,0,2,REQ_GET_END,1554171701049,7,
10,0,2,REQ_GET_START,1554171701049,8,
10,0,2,REQ_GET_END,1554171701051,8,
10,0,2,REQ_GET_START,1554171701051,9,
10,0,2,REQ_GET_END,1554171701053,9,
10,0,2,REQ_GET_START,1554171701053,10,
10,0,2,REQ_GET_END,1554171701055,10,
10,0,2,REQ_GET_START,1554171701056,11,
10,0,2,REQ_GET_END,1554171701059,11,
10,0,2,REQ_GET_START,1554171701059,12,
10,0,2,REQ_GET_END,1554171701061,12,
10,0,2,REQ_GET_START,1554171701061,13,
10,0,2,REQ_GET_END,1554171701078,13,
10,0,2,WS_OPEN_START,1554171701078,14,
10,0,2,WS_OPEN_END,1554171701084,14,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1554171701085,15,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1554171701112,15,
10,0,2,WS_SEND_START,1554171701112,15,
10,0,2,WS_SEND_END,1554171701112,15,
10,0,2,WS_RECV_INIT_START,1554171701112,16,
10,0,2,WS_RECV_INIT_END,1554171701112,16,
10,0,2,WS_RECV_START,1554171701112,17,
10,0,2,WS_RECV_END,1554171701236,17,
10,0,2,PLAYBACK_SLEEPBEFORE_START,1554171701236,18,
10,0,2,PLAYBACK_SLEEPBEFORE_END,1554171727266,18,
10,0,2,WS_CLOSE_START,1554171727267,18,
10,0,2,WS_CLOSE_END,1554171727267,18,
10,0,2,PLAYBACK_DONE,1554171727267,0,
