# http://127.0.0.1:4908 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-cache/plot-render-cache-output
# {"appUrl":"http://127.0.0.1:4908","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-cache/plot-render-cache-output","overwriteOutput":false,"recordingPath":"plot-render-cache/plot-render-cache.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
7,2,1,PLAYER_SESSION_CREATE,1554171683754,0,
7,2,1,REQ_HOME_START,1554171683754,3,
7,2,1,REQ_HOME_END,1554171683780,3,
7,2,1,REQ_GET_START,1554171683780,4,
7,2,1,REQ_GET_END,1554171683782,4,
7,2,1,REQ_GET_START,1554171683782,5,
7,2,1,REQ_GET_END,1554171683785,5,
7,2,1,REQ_GET_START,1554171683785,6,
7,2,1,REQ_GET_END,1554171683788,6,
7,2,1,REQ_GET_START,1554171683788,7,
7,2,1,REQ_GET_END,1554171683843,7,
7,2,1,REQ_GET_START,1554171683843,8,
7,2,1,REQ_GET_END,1554171683846,8,
7,2,1,REQ_GET_START,1554171683847,9,
7,2,1,REQ_GET_END,1554171683849,9,
7,2,1,REQ_GET_START,1554171683849,10,
7,2,1,REQ_GET_END,1554171683851,10,
7,2,1,REQ_GET_START,1554171683851,11,
7,2,1,REQ_GET_END,1554171683854,11,
7,2,1,REQ_GET_START,1554171683854,12,
7,2,1,REQ_GET_END,1554171683856,12,
7,2,1,REQ_GET_START,1554171683856,13,
7,2,1,REQ_GET_END,1554171683858,13,
7,2,1,WS_OPEN_START,1554171683858,14,
7,2,1,WS_OPEN_END,1554171683864,14,
7,2,1,PLAYBACK_SLEEPBEFORE_START,1554171683865,15,
7,2,1,PLAYBACK_SLEEPBEFORE_END,1554171683892,15,
7,2,1,WS_SEND_START,1554171683892,15,
7,2,1,WS_SEND_END,1554171683892,15,
7,2,1,WS_RECV_INIT_START,1554171683892,16,
7,2,1,WS_RECV_INIT_END,1554171683892,16,
7,2,1,WS_RECV_START,1554171683892,17,
7,2,1,WS_RECV_END,1554171684008,17,
7,2,1,PLAYBACK_SLEEPBEFORE_START,1554171684008,18,
7,2,1,PLAYBACK_SLEEPBEFORE_END,1554171710035,18,
7,2,1,WS_CLOSE_START,1554171710035,18,
7,2,1,WS_CLOSE_END,1554171710035,18,
7,2,1,PLAYBACK_DONE,1554171710035,0,
