# http://127.0.0.1:4908 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-cache/plot-render-cache-output
# {"appUrl":"http://127.0.0.1:4908","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-cache/plot-render-cache-output","overwriteOutput":false,"recordingPath":"plot-render-cache/plot-render-cache.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
4,4,0,PLAYER_SESSION_CREATE,1554171668990,0,
4,4,0,REQ_HOME_START,1554171668990,3,
4,4,0,REQ_HOME_END,1554171669016,3,
4,4,0,REQ_GET_START,1554171669016,4,
4,4,0,REQ_GET_END,1554171669019,4,
4,4,0,REQ_GET_START,1554171669019,5,
4,4,0,REQ_GET_END,1554171669023,5,
4,4,0,REQ_GET_START,1554171669023,6,
4,4,0,REQ_GET_END,1554171669026,6,
4,4,0,REQ_GET_START,1554171669026,7,
4,4,0,REQ_GET_END,1554171669029,7,
4,4,0,REQ_GET_START,1554171669030,8,
4,4,0,REQ_GET_END,1554171669032,8,
4,4,0,REQ_GET_START,1554171669032,9,
4,4,0,REQ_GET_END,1554171669035,9,
4,4,0,REQ_GET_START,1554171669035,10,
4,4,0,REQ_GET_END,1554171669038,10,
4,4,0,REQ_GET_START,1554171669038,11,
4,4,0,REQ_GET_END,1554171669042,11,
4,4,0,REQ_GET_START,1554171669042,12,
4,4,0,REQ_GET_END,1554171669044,12,
4,4,0,REQ_GET_START,1554171669045,13,
4,4,0,REQ_GET_END,1554171669047,13,
4,4,0,WS_OPEN_START,1554171669047,14,
4,4,0,WS_OPEN_END,1554171669050,14,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1554171669051,15,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1554171669079,15,
4,4,0,WS_SEND_START,1554171669079,15,
4,4,0,WS_SEND_END,1554171669079,15,
4,4,0,WS_RECV_INIT_START,1554171669079,16,
4,4,0,WS_RECV_INIT_END,1554171669080,16,
4,4,0,WS_RECV_START,1554171669080,17,
4,4,0,WS_RECV_END,1554171669137,17,
4,4,0,PLAYBACK_SLEEPBEFORE_START,1554171669137,18,
4,4,0,PLAYBACK_SLEEPBEFORE_END,1554171695162,18,
4,4,0,WS_CLOSE_START,1554171695162,18,
4,4,0,WS_CLOSE_END,1554171695163,18,
4,4,0,PLAYBACK_DONE,1554171695163,0,
