# http://127.0.0.1:4908 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-cache/plot-render-cache-output
# {"appUrl":"http://127.0.0.1:4908","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-cache/plot-render-cache-output","overwriteOutput":false,"recordingPath":"plot-render-cache/plot-render-cache.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
6,1,1,PLAYER_SESSION_CREATE,1554171678029,0,
6,1,1,REQ_HOME_START,1554171678029,3,
6,1,1,REQ_HOME_END,1554171678054,3,
6,1,1,REQ_GET_START,1554171678054,4,
6,1,1,REQ_GET_END,1554171678056,4,
6,1,1,REQ_GET_START,1554171678057,5,
6,1,1,REQ_GET_END,1554171678059,5,
6,1,1,REQ_GET_START,1554171678060,6,
6,1,1,REQ_GET_END,1554171678061,6,
6,1,1,REQ_GET_START,1554171678062,7,
6,1,1,REQ_GET_END,1554171678065,7,
6,1,1,REQ_GET_START,1554171678065,8,
6,1,1,REQ_GET_END,1554171678067,8,
6,1,1,REQ_GET_START,1554171678067,9,
6,1,1,REQ_GET_END,1554171678069,9,
6,1,1,REQ_GET_START,1554171678069,10,
6,1,1,REQ_GET_END,1554171678072,10,
6,1,1,REQ_GET_START,1554171678072,11,
6,1,1,REQ_GET_END,1554171678075,11,
6,1,1,REQ_GET_START,1554171678075,12,
6,1,1,REQ_GET_END,1554171678087,12,
6,1,1,REQ_GET_START,1554171678087,13,
6,1,1,REQ_GET_END,1554171678089,13,
6,1,1,WS_OPEN_START,1554171678090,14,
6,1,1,WS_OPEN_END,1554171678122,14,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1554171678122,15,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1554171678150,15,
6,1,1,WS_SEND_START,1554171678150,15,
6,1,1,WS_SEND_END,1554171678151,15,
6,1,1,WS_RECV_INIT_START,1554171678151,16,
6,1,1,WS_RECV_INIT_END,1554171678151,16,
6,1,1,WS_RECV_START,1554171678151,17,
6,1,1,WS_RECV_END,1554171678211,17,
6,1,1,PLAYBACK_SLEEPBEFORE_START,1554171678211,18,
6,1,1,PLAYBACK_SLEEPBEFORE_END,1554171704237,18,
6,1,1,WS_CLOSE_START,1554171704237,18,
6,1,1,WS_CLOSE_END,1554171704238,18,
6,1,1,PLAYBACK_DONE,1554171704238,0,
