# http://127.0.0.1:4908 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-cache/plot-render-cache-output
# {"appUrl":"http://127.0.0.1:4908","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-cache/plot-render-cache-output","overwriteOutput":false,"recordingPath":"plot-render-cache/plot-render-cache.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
11,1,2,PLAYER_SESSION_CREATE,1554171704239,0,
11,1,2,REQ_HOME_START,1554171704239,3,
11,1,2,REQ_HOME_END,1554171704265,3,
11,1,2,REQ_GET_START,1554171704265,4,
11,1,2,REQ_GET_END,1554171704267,4,
11,1,2,REQ_GET_START,1554171704267,5,
11,1,2,REQ_GET_END,1554171704270,5,
11,1,2,REQ_GET_START,1554171704270,6,
11,1,2,REQ_GET_END,1554171704272,6,
11,1,2,REQ_GET_START,1554171704272,7,
11,1,2,REQ_GET_END,1554171704275,7,
11,1,2,REQ_GET_START,1554171704275,8,
11,1,2,REQ_GET_END,1554171704277,8,
11,1,2,REQ_GET_START,1554171704277,9,
11,1,2,REQ_GET_END,1554171704280,9,
11,1,2,REQ_GET_START,1554171704280,10,
11,1,2,REQ_GET_END,1554171704282,10,
11,1,2,REQ_GET_START,1554171704282,11,
11,1,2,REQ_GET_END,1554171704284,11,
11,1,2,REQ_GET_START,1554171704284,12,
11,1,2,REQ_GET_END,1554171704286,12,
11,1,2,REQ_GET_START,1554171704286,13,
11,1,2,REQ_GET_END,1554171704288,13,
11,1,2,WS_OPEN_START,1554171704288,14,
11,1,2,WS_OPEN_END,1554171704292,14,
11,1,2,PLAYBACK_SLEEPBEFORE_START,1554171704292,15,
11,1,2,PLAYBACK_SLEEPBEFORE_END,1554171704316,15,
11,1,2,WS_SEND_START,1554171704316,15,
11,1,2,WS_SEND_END,1554171704316,15,
11,1,2,WS_RECV_INIT_START,1554171704316,16,
11,1,2,WS_RECV_INIT_END,1554171704317,16,
11,1,2,WS_RECV_START,1554171704317,17,
11,1,2,WS_RECV_END,1554171704397,17,
11,1,2,PLAYBACK_SLEEPBEFORE_START,1554171704397,18,
11,1,2,PLAYBACK_SLEEPBEFORE_END,1554171730427,18,
11,1,2,WS_CLOSE_START,1554171730427,18,
11,1,2,WS_CLOSE_END,1554171730428,18,
11,1,2,PLAYBACK_DONE,1554171730428,0,
