# http://127.0.0.1:4908 --workers 5 --loaded-duration-minutes 2 --output-dir plot-render-cache/plot-render-cache-output
# {"appUrl":"http://127.0.0.1:4908","debugLog":false,"loadedDurationMinutes":2.0,"logLevel":"WARN","outputDir":"plot-render-cache/plot-render-cache-output","overwriteOutput":false,"recordingPath":"plot-render-cache/plot-render-cache.log","workers":5}
session_id,worker_id,iteration,event,timestamp,input_line_number,comment
17,2,3,PLAYER_SESSION_CREATE,1554171736266,0,
17,2,3,REQ_HOME_START,1554171736266,3,
17,2,3,REQ_HOME_END,1554171736291,3,
17,2,3,REQ_GET_START,1554171736291,4,
17,2,3,REQ_GET_END,1554171736294,4,
17,2,3,REQ_GET_START,1554171736294,5,
17,2,3,REQ_GET_END,1554171736296,5,
17,2,3,REQ_GET_START,1554171736296,6,
17,2,3,REQ_GET_END,1554171736298,6,
17,2,3,REQ_GET_START,1554171736298,7,
17,2,3,REQ_GET_END,1554171736301,7,
17,2,3,REQ_GET_START,1554171736301,8,
17,2,3,REQ_GET_END,1554171736303,8,
17,2,3,REQ_GET_START,1554171736303,9,
17,2,3,REQ_GET_END,1554171736305,9,
17,2,3,REQ_GET_START,1554171736305,10,
17,2,3,REQ_GET_END,1554171736307,10,
17,2,3,REQ_GET_START,1554171736307,11,
17,2,3,REQ_GET_END,1554171736310,11,
17,2,3,REQ_GET_START,1554171736310,12,
17,2,3,REQ_GET_END,1554171736311,12,
17,2,3,REQ_GET_START,1554171736311,13,
17,2,3,REQ_GET_END,1554171736313,13,
17,2,3,WS_OPEN_START,1554171736313,14,
17,2,3,WS_OPEN_END,1554171736316,14,
17,2,3,PLAYBACK_SLEEPBEFORE_START,1554171736316,15,
17,2,3,PLAYBACK_SLEEPBEFORE_END,1554171736343,15,
17,2,3,WS_SEND_START,1554171736344,15,
17,2,3,WS_SEND_END,1554171736344,15,
17,2,3,WS_RECV_INIT_START,1554171736344,16,
17,2,3,WS_RECV_INIT_END,1554171736344,16,
17,2,3,WS_RECV_START,1554171736344,17,
17,2,3,WS_RECV_END,1554171736408,17,
17,2,3,PLAYBACK_SLEEPBEFORE_START,1554171736408,18,
17,2,3,PLAYBACK_SLEEPBEFORE_END,1554171762434,18,
17,2,3,WS_CLOSE_START,1554171762434,18,
17,2,3,WS_CLOSE_END,1554171762435,18,
17,2,3,PLAYBACK_DONE,1554171762435,0,
